record,fs_used,signal_std,max_abs_autocorr,n_peaks,prominence,distance_samples,reason
p10127\p10127_s12,250,0.9999999999999998,5000.0,23,0.1,75,ok
p10127\p10127_s13,250,1.0,4999.999999999999,10,0.1,75,ok
p10127\p10127_s14,250,1.0,4999.999999999999,20,0.1,75,ok
p10127\p10127_s15,250,1.0,5000.0,12,0.1,75,ok
p10127\p10127_s16,250,1.0,4999.999999999999,7,0.1,75,ok
p10127\p10127_s17,250,1.0,4999.999999999999,16,0.1,75,ok
p10127\p10127_s18,250,1.0,5000.0,21,0.1,75,ok
p10127\p10127_s19,250,1.0,4999.999999999998,3,0.1,75,ok
p10127\p10127_s20,250,1.0,5000.0,13,0.1,75,ok
p10127\p10127_s21,250,1.0,5000.000000000001,7,0.1,75,ok
p10127\p10127_s22,250,0.9999999999999999,5000.0,20,0.1,75,ok
p10127\p10127_s23,250,1.0,4999.999999999999,20,0.1,75,ok
p10127\p10127_s24,250,1.0,5000.0,16,0.1,75,ok
p10127\p10127_s25,250,1.0,5000.000000000004,18,0.1,75,ok
p10127\p10127_s26,250,1.0,5000.000000000001,18,0.1,75,ok
p10127\p10127_s27,250,1.0,5000.0,10,0.1,75,ok
p10127\p10127_s28,250,1.0,4999.999999999999,9,0.1,75,ok
p10127\p10127_s29,250,0.9999999999999999,5000.000000000002,9,0.1,75,ok
p10127\p10127_s30,250,1.0,5000.000000000002,20,0.1,75,ok
p10127\p10127_s31,250,1.0,5000.000000000002,9,0.1,75,ok
p10127\p10127_s32,250,1.0,5000.0,10,0.1,75,ok
p10127\p10127_s33,250,1.0,4999.999999999999,10,0.1,75,ok
p10127\p10127_s34,250,1.0,5000.0,20,0.1,75,ok
p10127\p10127_s35,250,0.9999999999999999,4999.999999999998,15,0.1,75,ok
p10127\p10127_s36,250,1.0,5000.0,16,0.1,75,ok
p10127\p10127_s37,250,0.9999999999999999,5000.0,3,0.1,75,ok
p10127\p10127_s38,250,1.0,4999.999999999997,9,0.1,75,ok
p10127\p10127_s39,250,1.0,4999.999999999999,15,0.1,75,ok
p10127\p10127_s40,250,0.9999999999999998,5000.0,20,0.1,75,ok
p10127\p10127_s41,250,0.9999999999999999,5000.000000000002,4,0.1,75,ok
p10127\p10127_s42,250,1.0,5000.0,20,0.1,75,ok
p10127\p10127_s43,250,1.0,4999.999999999999,4,0.1,75,ok
p10127\p10127_s44,250,1.0,5000.000000000001,20,0.1,75,ok
p10127\p10127_s45,250,1.0000000000000002,5000.0,13,0.1,75,ok
p10127\p10127_s46,250,0.9999999999999999,5000.000000000001,3,0.1,75,ok
p10127\p10127_s47,250,1.0,4999.999999999998,15,0.1,75,ok
p10127\p10127_s48,250,1.0,5000.0,24,0.1,75,ok
p10127\p10127_s49,250,1.0,5000.0,8,0.1,75,ok
p10128\p10128_s00,250,1.0,5000.000000000001,16,0.1,75,ok
p10128\p10128_s01,250,1.0,5000.000000000001,27,0.1,75,ok
p10128\p10128_s02,250,0.9999999999999999,5000.000000000002,24,0.1,75,ok
p10128\p10128_s03,250,0.9999999999999999,5000.000000000001,24,0.1,75,ok
p10128\p10128_s04,250,1.0,5000.0,21,0.1,75,ok
p10128\p10128_s05,250,1.0,4999.999999999999,17,0.1,75,ok
p10128\p10128_s06,250,0.9999999999999999,5000.0,19,0.1,75,ok
p10128\p10128_s07,250,1.0,5000.0,21,0.1,75,ok
p10128\p10128_s08,250,1.0,5000.000000000001,17,0.1,75,ok
p10128\p10128_s09,250,1.0,4999.999999999999,21,0.1,75,ok
p10128\p10128_s10,250,0.9999999999999998,5000.000000000002,26,0.1,75,ok
p10128\p10128_s11,250,1.0,5000.0,24,0.1,75,ok
p10128\p10128_s12,250,1.0,5000.0,24,0.1,75,ok
p10128\p10128_s13,250,1.0,5000.0,18,0.1,75,ok
p10128\p10128_s14,250,1.0,5000.000000000002,10,0.1,75,ok
p10128\p10128_s15,250,1.0,5000.000000000002,16,0.1,75,ok
p10128\p10128_s16,250,1.0,5000.000000000001,8,0.1,75,ok
p10128\p10128_s17,250,1.0,5000.0,18,0.1,75,ok
p10128\p10128_s18,250,1.0,5000.0,16,0.1,75,ok
p10128\p10128_s19,250,0.9999999999999999,5000.0,23,0.1,75,ok
p10128\p10128_s20,250,1.0,5000.0,14,0.1,75,ok
p10128\p10128_s21,250,1.0,4999.999999999999,26,0.1,75,ok
p10128\p10128_s22,250,1.0,5000.0,9,0.1,75,ok
p10128\p10128_s23,250,1.0,5000.000000000001,28,0.1,75,ok
p10128\p10128_s24,250,1.0,5000.0,19,0.1,75,ok
p10128\p10128_s25,250,1.0,5000.0,25,0.1,75,ok
p10128\p10128_s26,250,0.9999999999999999,5000.000000000001,21,0.1,75,ok
p10128\p10128_s27,250,1.0,4999.999999999999,19,0.1,75,ok
p10128\p10128_s28,250,1.0,5000.000000000001,18,0.1,75,ok
p10128\p10128_s29,250,1.0,5000.0,22,0.1,75,ok
p10128\p10128_s30,250,0.9999999999999999,5000.000000000002,20,0.1,75,ok
p10128\p10128_s31,250,1.0,5000.000000000001,24,0.1,75,ok
p10128\p10128_s32,250,0.9999999999999999,5000.000000000001,26,0.1,75,ok
p10128\p10128_s33,250,0.9999999999999999,5000.000000000001,19,0.1,75,ok
p10128\p10128_s34,250,1.0,4999.999999999998,10,0.1,75,ok
p10128\p10128_s35,250,1.0,4999.999999999999,16,0.1,75,ok
p10128\p10128_s36,250,1.0000000000000002,4999.999999999999,24,0.1,75,ok
p10128\p10128_s37,250,0.9999999999999999,5000.0,18,0.1,75,ok
p10128\p10128_s38,250,0.9999999999999998,5000.000000000001,8,0.1,75,ok
p10128\p10128_s39,250,0.9999999999999999,5000.000000000002,22,0.1,75,ok
p10128\p10128_s40,250,1.0,5000.0,12,0.1,75,ok
p10128\p10128_s41,250,1.0,5000.000000000002,25,0.1,75,ok
p10128\p10128_s42,250,1.0,4999.999999999999,22,0.1,75,ok
p10128\p10128_s43,250,1.0,5000.000000000001,15,0.1,75,ok
p10128\p10128_s44,250,1.0,5000.0,13,0.1,75,ok
p10128\p10128_s45,250,1.0,5000.0,20,0.1,75,ok
p10128\p10128_s46,250,0.9999999999999999,5000.000000000001,21,0.1,75,ok
p10128\p10128_s47,250,0.9999999999999999,5000.0,11,0.1,75,ok
p10128\p10128_s48,250,0.9999999999999999,4999.999999999999,12,0.1,75,ok
p10128\p10128_s49,250,1.0,5000.0,20,0.1,75,ok
p10129\p10129_s00,250,1.0,5000.0,17,0.1,75,ok
p10129\p10129_s01,250,0.9999999999999998,5000.000000000002,14,0.1,75,ok
p10129\p10129_s02,250,1.0,5000.0,10,0.1,75,ok
p10129\p10129_s03,250,1.0,4999.999999999999,10,0.1,75,ok
p10129\p10129_s04,250,1.0000000000000002,5000.0,15,0.1,75,ok
p10129\p10129_s05,250,1.0,5000.000000000001,5,0.1,75,ok
p10129\p10129_s06,250,1.0,5000.000000000002,6,0.1,75,ok
p10129\p10129_s07,250,1.0,5000.0,15,0.1,75,ok
p10129\p10129_s08,250,1.0,4999.999999999999,16,0.1,75,ok
p10129\p10129_s09,250,0.9999999999999999,5000.000000000001,13,0.1,75,ok
p10129\p10129_s10,250,1.0,5000.000000000002,19,0.1,75,ok
p10129\p10129_s11,250,1.0,4999.999999999999,13,0.1,75,ok
p10129\p10129_s12,250,1.0,4999.999999999999,18,0.1,75,ok
p10129\p10129_s13,250,1.0,4999.999999999999,10,0.1,75,ok
p10129\p10129_s14,250,1.0,5000.000000000001,6,0.1,75,ok
p10129\p10129_s15,250,1.0,5000.0,8,0.1,75,ok
p10129\p10129_s16,250,1.0,5000.0,12,0.1,75,ok
p10129\p10129_s17,250,1.0,4999.999999999997,30,0.1,75,ok
p10129\p10129_s18,250,1.0,5000.0,24,0.1,75,ok
p10129\p10129_s19,250,1.0,5000.0,25,0.1,75,ok
p10129\p10129_s20,250,1.0,4999.999999999999,25,0.1,75,ok
p10129\p10129_s21,250,0.9999999999999999,5000.0,11,0.1,75,ok
p10129\p10129_s22,250,1.0,5000.0,17,0.1,75,ok
p10129\p10129_s23,250,1.0,5000.0,10,0.1,75,ok
p10129\p10129_s24,250,1.0,5000.0,14,0.1,75,ok
p10129\p10129_s25,250,0.9999999999999998,5000.000000000001,14,0.1,75,ok
p10129\p10129_s26,250,1.0,5000.000000000002,12,0.1,75,ok
p10129\p10129_s27,250,1.0,4999.999999999999,14,0.1,75,ok
p10129\p10129_s28,250,1.0,5000.0,22,0.1,75,ok
p10129\p10129_s29,250,1.0,4999.999999999998,21,0.1,75,ok
p10129\p10129_s30,250,1.0,5000.000000000003,17,0.1,75,ok
p10129\p10129_s31,250,1.0,4999.999999999999,13,0.1,75,ok
p10129\p10129_s32,250,1.0,5000.000000000001,9,0.1,75,ok
p10129\p10129_s33,250,1.0,4999.999999999999,16,0.1,75,ok
p10129\p10129_s34,250,1.0,4999.999999999998,14,0.1,75,ok
p10129\p10129_s35,250,0.9999999999999999,5000.000000000001,8,0.1,75,ok
p10129\p10129_s36,250,1.0,5000.000000000001,14,0.1,75,ok
p10129\p10129_s37,250,1.0,5000.0,12,0.1,75,ok
p10129\p10129_s38,250,1.0,4999.999999999998,17,0.1,75,ok
p10129\p10129_s39,250,1.0,4999.999999999998,8,0.1,75,ok
p10129\p10129_s40,250,1.0,5000.000000000001,15,0.1,75,ok
p10129\p10129_s41,250,1.0,5000.0,12,0.1,75,ok
p10129\p10129_s42,250,1.0,5000.0,22,0.1,75,ok
p10129\p10129_s43,250,0.9999999999999998,5000.0,16,0.1,75,ok
p10129\p10129_s44,250,0.9999999999999998,5000.000000000003,18,0.1,75,ok
p10129\p10129_s45,250,1.0,5000.000000000001,13,0.1,75,ok
p10129\p10129_s46,250,1.0,5000.000000000003,13,0.1,75,ok
p10129\p10129_s47,250,0.9999999999999999,5000.000000000001,25,0.1,75,ok
p10129\p10129_s48,250,1.0,4999.999999999999,19,0.1,75,ok
p10130\p10130_s00,250,1.0,5000.000000000001,1,0.1,75,insufficient_peaks
p10130\p10130_s01,250,1.0,5000.0,27,0.1,75,ok
p10130\p10130_s02,250,1.0,5000.000000000001,31,0.1,75,ok
p10130\p10130_s03,250,0.9999999999999999,5000.000000000001,6,0.1,75,ok
p10130\p10130_s04,250,1.0,4999.999999999999,22,0.1,75,ok
p10130\p10130_s05,250,1.0,4999.999999999999,25,0.1,75,ok
p10130\p10130_s06,250,1.0,5000.0,24,0.1,75,ok
p10130\p10130_s07,250,1.0,5000.0,7,0.1,75,ok
p10130\p10130_s08,250,1.0,5000.000000000001,6,0.1,75,ok
p10130\p10130_s09,250,1.0,5000.000000000001,10,0.1,75,ok
p10130\p10130_s10,250,1.0,5000.000000000001,13,0.1,75,ok
p10130\p10130_s11,250,1.0,4999.999999999998,22,0.1,75,ok
p10130\p10130_s12,250,1.0,5000.0,9,0.1,75,ok
p10130\p10130_s13,250,0.9999999999999999,5000.0,4,0.1,75,ok
p10130\p10130_s14,250,1.0,5000.000000000002,19,0.1,75,ok
p10130\p10130_s15,250,1.0,5000.000000000002,5,0.1,75,ok
p10130\p10130_s16,250,1.0,5000.000000000001,8,0.1,75,ok
p10130\p10130_s17,250,1.0,5000.000000000001,21,0.1,75,ok
p10130\p10130_s18,250,1.0,4999.999999999998,27,0.1,75,ok
p10130\p10130_s19,250,1.0,5000.000000000001,11,0.1,75,ok
p10130\p10130_s20,250,1.0,4999.999999999998,20,0.1,75,ok
p10130\p10130_s21,250,1.0000000000000002,4999.999999999999,18,0.1,75,ok
p10130\p10130_s22,250,0.9999999999999999,4999.999999999999,17,0.1,75,ok
p10130\p10130_s23,250,1.0,4999.999999999998,15,0.1,75,ok
p10130\p10130_s24,250,1.0,4999.999999999999,11,0.1,75,ok
p10130\p10130_s25,250,1.0,4999.999999999999,23,0.1,75,ok
p10130\p10130_s26,250,0.9999999999999999,5000.0,5,0.1,75,ok
p10130\p10130_s27,250,1.0,5000.0,12,0.1,75,ok
p10130\p10130_s28,250,1.0,5000.000000000002,14,0.1,75,ok
p10130\p10130_s29,250,1.0,5000.000000000001,15,0.1,75,ok
p10130\p10130_s30,250,1.0,5000.0,16,0.1,75,ok
p10130\p10130_s31,250,1.0,4999.999999999999,17,0.1,75,ok
p10130\p10130_s32,250,1.0,4999.999999999999,6,0.1,75,ok
p10130\p10130_s33,250,1.0,5000.000000000001,4,0.1,75,ok
p10130\p10130_s34,250,1.0,5000.000000000001,13,0.1,75,ok
p10130\p10130_s35,250,1.0,5000.0,24,0.1,75,ok
p10130\p10130_s36,250,1.0,5000.000000000002,18,0.1,75,ok
p10130\p10130_s37,250,1.0,5000.0,20,0.1,75,ok
p10130\p10130_s38,250,1.0,4999.999999999999,12,0.1,75,ok
p10130\p10130_s39,250,0.9999999999999999,5000.000000000004,5,0.1,75,ok
p10130\p10130_s40,250,0.9999999999999999,5000.000000000002,20,0.1,75,ok
p10130\p10130_s41,250,1.0,4999.999999999997,14,0.1,75,ok
p10130\p10130_s42,250,0.9999999999999999,5000.000000000001,20,0.1,75,ok
p10130\p10130_s43,250,1.0,5000.000000000001,18,0.1,75,ok
p10130\p10130_s44,250,1.0,4999.999999999999,8,0.1,75,ok
p10130\p10130_s45,250,0.9999999999999999,5000.000000000002,22,0.1,75,ok
p10130\p10130_s46,250,1.0,5000.0,12,0.1,75,ok
p10130\p10130_s47,250,1.0,4999.999999999998,14,0.1,75,ok
p10130\p10130_s48,250,1.0,5000.000000000001,17,0.1,75,ok
p10130\p10130_s49,250,1.0,5000.0,3,0.1,75,ok
p10131\p10131_s00,250,0.9999999999999998,5000.000000000001,27,0.1,75,ok
p10131\p10131_s01,250,1.0,5000.0,19,0.1,75,ok
p10131\p10131_s02,250,1.0,5000.0,16,0.1,75,ok
p10131\p10131_s03,250,1.0,5000.0,11,0.1,75,ok
p10131\p10131_s04,250,1.0,5000.000000000001,3,0.1,75,ok
p10131\p10131_s05,250,1.0,4999.999999999999,8,0.1,75,ok
p10131\p10131_s06,250,1.0,4999.999999999999,7,0.1,75,ok
p10131\p10131_s07,250,1.0,4999.999999999999,20,0.1,75,ok
p10131\p10131_s08,250,1.0,5000.000000000001,19,0.1,75,ok
p10131\p10131_s09,250,1.0,5000.0,1,0.1,75,insufficient_peaks
p10131\p10131_s10,250,1.0,5000.000000000001,5,0.1,75,ok
p10131\p10131_s11,250,0.9999999999999999,5000.0,12,0.1,75,ok
p10131\p10131_s12,250,0.9999999999999999,5000.000000000001,17,0.1,75,ok
p10131\p10131_s13,250,1.0,5000.000000000002,7,0.1,75,ok
p10131\p10131_s14,250,0.9999999999999999,5000.000000000002,18,0.1,75,ok
p10131\p10131_s15,250,1.0,5000.000000000001,1,0.1,75,insufficient_peaks
p10131\p10131_s16,250,1.0,5000.000000000001,5,0.1,75,ok
p10131\p10131_s17,250,1.0,5000.0,13,0.1,75,ok
p10131\p10131_s18,250,1.0,5000.000000000002,13,0.1,75,ok
p10131\p10131_s19,250,1.0,4999.999999999999,17,0.1,75,ok
p10131\p10131_s20,250,1.0000000000000002,4999.999999999998,14,0.1,75,ok
p10131\p10131_s21,250,1.0,4999.999999999998,11,0.1,75,ok
p10131\p10131_s22,250,1.0000000000000002,4999.999999999999,12,0.1,75,ok
p10131\p10131_s23,250,1.0,5000.0,17,0.1,75,ok
p10131\p10131_s24,250,0.9999999999999999,5000.0,10,0.1,75,ok
p10131\p10131_s25,250,0.9999999999999999,5000.000000000001,20,0.1,75,ok
p10131\p10131_s26,250,1.0,5000.0,16,0.1,75,ok
p10131\p10131_s27,250,1.0,5000.000000000001,4,0.1,75,ok
p10131\p10131_s28,250,0.9999999999999999,5000.000000000002,17,0.1,75,ok
p10131\p10131_s29,250,0.9999999999999999,4999.999999999999,7,0.1,75,ok
p10131\p10131_s30,250,1.0000000000000002,4999.999999999999,17,0.1,75,ok
p10131\p10131_s31,250,1.0,4999.999999999996,16,0.1,75,ok
p10131\p10131_s32,250,1.0,5000.000000000001,8,0.1,75,ok
p10131\p10131_s33,250,1.0,5000.0,8,0.1,75,ok
p10131\p10131_s34,250,1.0,5000.0,4,0.1,75,ok
p10131\p10131_s35,250,1.0,5000.0,13,0.1,75,ok
p10131\p10131_s36,250,0.9999999999999998,5000.0,15,0.1,75,ok
p10131\p10131_s37,250,1.0,5000.0,17,0.1,75,ok
p10131\p10131_s38,250,1.0,4999.999999999998,17,0.1,75,ok
p10131\p10131_s39,250,1.0,5000.000000000001,16,0.1,75,ok
p10131\p10131_s40,250,1.0,4999.999999999998,18,0.1,75,ok
p10131\p10131_s41,250,1.0,4999.999999999999,8,0.1,75,ok
p10131\p10131_s42,250,0.9999999999999999,5000.000000000002,5,0.1,75,ok
p10131\p10131_s43,250,1.0,5000.000000000001,10,0.1,75,ok
p10131\p10131_s44,250,1.0,5000.000000000001,11,0.1,75,ok
p10131\p10131_s45,250,1.0,5000.000000000001,19,0.1,75,ok
p10131\p10131_s46,250,1.0,5000.000000000001,13,0.1,75,ok
p10131\p10131_s47,250,1.0,5000.0,22,0.1,75,ok
p10131\p10131_s48,250,1.0,5000.0,16,0.1,75,ok
p10131\p10131_s49,250,1.0,5000.0,17,0.1,75,ok
p10132\p10132_s00,250,1.0,5000.000000000001,13,0.1,75,ok
p10132\p10132_s01,250,0.9999999999999999,5000.000000000001,10,0.1,75,ok
p10132\p10132_s02,250,1.0,5000.0,9,0.1,75,ok
p10132\p10132_s03,250,1.0,4999.999999999999,15,0.1,75,ok
p10132\p10132_s04,250,1.0,5000.0,31,0.1,75,ok
p10132\p10132_s06,250,0.9999999999999999,5000.000000000001,17,0.1,75,ok
p10132\p10132_s07,250,1.0,5000.0,13,0.1,75,ok
p10132\p10132_s08,250,1.0,5000.0,5,0.1,75,ok
p10132\p10132_s09,250,0.9999999999999999,5000.000000000003,3,0.1,75,ok
p10132\p10132_s10,250,1.0,5000.000000000001,9,0.1,75,ok
p10132\p10132_s11,250,1.0,5000.0,3,0.1,75,ok
p10132\p10132_s12,250,0.9999999999999999,5000.0,5,0.1,75,ok
p10132\p10132_s13,250,1.0,4999.999999999998,12,0.1,75,ok
p10132\p10132_s14,250,1.0,5000.000000000002,3,0.1,75,ok
p10132\p10132_s15,250,1.0,5000.0,2,0.1,75,ok
p10132\p10132_s16,250,1.0,4999.999999999999,10,0.1,75,ok
p10132\p10132_s19,250,1.0,4999.999999999998,7,0.1,75,ok
p10132\p10132_s20,250,1.0,5000.0,5,0.1,75,ok
p10132\p10132_s21,250,0.9999999999999999,5000.000000000002,2,0.1,75,ok
p10132\p10132_s22,250,1.0,5000.0,15,0.1,75,ok
p10132\p10132_s23,250,1.0,5000.000000000001,10,0.1,75,ok
p10132\p10132_s24,250,0.9999999999999998,4999.999999999999,7,0.1,75,ok
p10132\p10132_s26,250,1.0,5000.0,4,0.1,75,ok
p10132\p10132_s27,250,1.0000000000000002,4999.999999999998,2,0.1,75,ok
p10132\p10132_s28,250,1.0,5000.000000000001,2,0.1,75,ok
p10132\p10132_s31,250,1.0,5000.000000000001,2,0.1,75,ok
p10132\p10132_s32,250,1.0,5000.0,6,0.1,75,ok
p10132\p10132_s33,250,1.0,4999.999999999999,7,0.1,75,ok
p10132\p10132_s34,250,1.0,5000.0,6,0.1,75,ok
p10132\p10132_s36,250,1.0,5000.000000000001,3,0.1,75,ok
p10132\p10132_s37,250,1.0,4999.999999999998,6,0.1,75,ok
p10132\p10132_s38,250,1.0,4999.999999999999,5,0.1,75,ok
p10132\p10132_s39,250,1.0,4999.999999999999,5,0.1,75,ok
p10132\p10132_s40,250,1.0,5000.0,3,0.1,75,ok
p10132\p10132_s44,250,0.9999999999999998,5000.000000000002,3,0.1,75,ok
p10133\p10133_s00,250,1.0,4999.999999999998,4,0.1,75,ok
p10133\p10133_s01,250,1.0,5000.0,10,0.1,75,ok
p10133\p10133_s02,250,1.0,4999.999999999998,26,0.1,75,ok
p10133\p10133_s03,250,1.0,5000.000000000001,17,0.1,75,ok
p10133\p10133_s04,250,0.9999999999999999,5000.000000000001,2,0.1,75,ok
p10133\p10133_s05,250,1.0,4999.999999999999,12,0.1,75,ok
p10133\p10133_s06,250,1.0,4999.999999999998,26,0.1,75,ok
p10133\p10133_s07,250,1.0,5000.0,24,0.1,75,ok
p10133\p10133_s08,250,1.0,4999.999999999999,20,0.1,75,ok
p10133\p10133_s09,250,1.0,5000.0,20,0.1,75,ok
p10133\p10133_s10,250,1.0,5000.0,15,0.1,75,ok
p10133\p10133_s11,250,1.0,5000.000000000002,16,0.1,75,ok
p10133\p10133_s12,250,1.0,5000.0,13,0.1,75,ok
p10133\p10133_s13,250,1.0,5000.000000000001,18,0.1,75,ok
p10133\p10133_s14,250,1.0,4999.999999999999,15,0.1,75,ok
p10133\p10133_s15,250,1.0,5000.0,10,0.1,75,ok
p10133\p10133_s16,250,0.9999999999999998,5000.0,7,0.1,75,ok
p10133\p10133_s17,250,1.0,5000.0,11,0.1,75,ok
p10133\p10133_s18,250,0.9999999999999999,5000.000000000001,11,0.1,75,ok
p10133\p10133_s19,250,0.9999999999999999,5000.000000000001,21,0.1,75,ok
p10133\p10133_s20,250,0.9999999999999999,4999.999999999999,4,0.1,75,ok
p10133\p10133_s21,250,1.0,5000.0,25,0.1,75,ok
p10133\p10133_s22,250,0.9999999999999999,5000.0,10,0.1,75,ok
p10133\p10133_s23,250,1.0,4999.999999999999,7,0.1,75,ok
p10133\p10133_s24,250,1.0,5000.0,21,0.1,75,ok
p10133\p10133_s25,250,1.0,4999.999999999999,22,0.1,75,ok
p10133\p10133_s26,250,1.0,4999.999999999996,21,0.1,75,ok
p10133\p10133_s27,250,1.0,4999.999999999998,18,0.1,75,ok
p10133\p10133_s28,250,1.0,5000.000000000005,17,0.1,75,ok
p10133\p10133_s29,250,1.0,4999.999999999999,15,0.1,75,ok
p10133\p10133_s30,250,1.0,5000.000000000001,18,0.1,75,ok
p10133\p10133_s31,250,0.9999999999999999,5000.0,16,0.1,75,ok
p10133\p10133_s32,250,1.0,5000.000000000001,6,0.1,75,ok
p10133\p10133_s33,250,1.0,4999.999999999997,11,0.1,75,ok
p10133\p10133_s34,250,1.0,5000.000000000001,24,0.1,75,ok
p10133\p10133_s35,250,1.0,5000.000000000001,14,0.1,75,ok
p10133\p10133_s36,250,1.0,5000.0,4,0.1,75,ok
p10133\p10133_s37,250,1.0,4999.999999999997,3,0.1,75,ok
p10133\p10133_s38,250,1.0,5000.000000000001,14,0.1,75,ok
p10133\p10133_s39,250,1.0,4999.999999999998,14,0.1,75,ok
p10133\p10133_s40,250,1.0,5000.0,20,0.1,75,ok
p10133\p10133_s41,250,1.0,5000.000000000001,4,0.1,75,ok
p10133\p10133_s42,250,1.0,5000.0,12,0.1,75,ok
p10133\p10133_s43,250,1.0,5000.000000000001,23,0.1,75,ok
p10133\p10133_s44,250,0.9999999999999999,5000.000000000001,13,0.1,75,ok
p10133\p10133_s45,250,1.0,4999.999999999999,23,0.1,75,ok
p10133\p10133_s46,250,1.0,5000.000000000002,18,0.1,75,ok
p10133\p10133_s47,250,1.0,5000.0,21,0.1,75,ok
p10133\p10133_s48,250,1.0,4999.999999999998,17,0.1,75,ok
p10133\p10133_s49,250,1.0,5000.000000000002,1,0.1,75,insufficient_peaks
p10134\p10134_s00,250,1.0,4999.999999999999,14,0.1,75,ok
p10134\p10134_s01,250,0.9999999999999999,5000.000000000003,12,0.1,75,ok
p10134\p10134_s02,250,1.0,5000.000000000002,19,0.1,75,ok
p10134\p10134_s03,250,1.0,5000.000000000001,15,0.1,75,ok
p10134\p10134_s04,250,1.0,5000.0,14,0.1,75,ok
p10134\p10134_s05,250,1.0,5000.0,14,0.1,75,ok
p10134\p10134_s06,250,1.0,5000.000000000001,15,0.1,75,ok
p10134\p10134_s07,250,1.0,5000.0,15,0.1,75,ok
p10134\p10134_s08,250,0.9999999999999999,5000.0,5,0.1,75,ok
p10134\p10134_s09,250,1.0,4999.999999999998,12,0.1,75,ok
p10134\p10134_s10,250,1.0,4999.999999999999,19,0.1,75,ok
p10134\p10134_s11,250,1.0,5000.000000000001,15,0.1,75,ok
p10134\p10134_s12,250,1.0,5000.000000000001,31,0.1,75,ok
p10134\p10134_s13,250,1.0,5000.000000000001,10,0.1,75,ok
p10134\p10134_s14,250,0.9999999999999999,5000.0,17,0.1,75,ok
p10134\p10134_s15,250,1.0,4999.999999999999,10,0.1,75,ok
p10134\p10134_s16,250,1.0,5000.0,15,0.1,75,ok
p10134\p10134_s17,250,0.9999999999999999,5000.0,15,0.1,75,ok
p10134\p10134_s18,250,1.0,4999.999999999998,10,0.1,75,ok
p10134\p10134_s19,250,1.0,5000.000000000001,14,0.1,75,ok
p10134\p10134_s20,250,1.0,5000.000000000001,16,0.1,75,ok
p10134\p10134_s21,250,1.0,5000.000000000001,11,0.1,75,ok
p10134\p10134_s22,250,1.0,5000.000000000002,17,0.1,75,ok
p10134\p10134_s23,250,1.0,4999.999999999999,7,0.1,75,ok
p10134\p10134_s24,250,0.9999999999999999,5000.0,16,0.1,75,ok
p10134\p10134_s25,250,1.0,5000.000000000002,13,0.1,75,ok
p10134\p10134_s26,250,1.0,5000.0,15,0.1,75,ok
p10134\p10134_s27,250,1.0,5000.000000000001,10,0.1,75,ok
p10134\p10134_s28,250,1.0,5000.000000000001,7,0.1,75,ok
p10134\p10134_s29,250,1.0,4999.999999999999,6,0.1,75,ok
p10134\p10134_s30,250,1.0,5000.0,11,0.1,75,ok
p10134\p10134_s31,250,1.0,5000.0,16,0.1,75,ok
p10134\p10134_s32,250,0.9999999999999999,5000.000000000001,16,0.1,75,ok
p10134\p10134_s33,250,1.0,5000.000000000002,11,0.1,75,ok
p10134\p10134_s34,250,1.0000000000000002,4999.999999999998,8,0.1,75,ok
p10134\p10134_s35,250,1.0,5000.000000000002,14,0.1,75,ok
p10134\p10134_s36,250,1.0,5000.0,13,0.1,75,ok
p10134\p10134_s37,250,1.0000000000000002,4999.999999999998,11,0.1,75,ok
p10134\p10134_s38,250,1.0,5000.000000000002,9,0.1,75,ok
p10134\p10134_s39,250,1.0,5000.000000000001,13,0.1,75,ok
p10134\p10134_s40,250,1.0,5000.000000000001,8,0.1,75,ok
p10134\p10134_s41,250,0.9999999999999999,5000.000000000001,17,0.1,75,ok
p10134\p10134_s42,250,1.0,5000.000000000001,6,0.1,75,ok
p10134\p10134_s43,250,1.0,4999.999999999999,14,0.1,75,ok
p10134\p10134_s44,250,1.0,5000.000000000002,8,0.1,75,ok
p10134\p10134_s45,250,1.0,5000.000000000002,10,0.1,75,ok
p10134\p10134_s46,250,1.0000000000000002,5000.0,15,0.1,75,ok
p10134\p10134_s47,250,1.0,5000.0,11,0.1,75,ok
p10134\p10134_s48,250,1.0,5000.000000000002,8,0.1,75,ok
p10134\p10134_s49,250,1.0000000000000002,4999.999999999998,8,0.1,75,ok
p10135\p10135_s00,250,1.0,5000.000000000001,19,0.1,75,ok
p10135\p10135_s01,250,1.0,4999.999999999998,14,0.1,75,ok
p10135\p10135_s02,250,0.9999999999999999,5000.000000000001,21,0.1,75,ok
p10135\p10135_s03,250,0.9999999999999999,5000.000000000001,15,0.1,75,ok
p10135\p10135_s04,250,1.0,5000.000000000002,27,0.1,75,ok
p10135\p10135_s05,250,1.0,5000.000000000001,22,0.1,75,ok
p10135\p10135_s06,250,1.0,5000.000000000001,16,0.1,75,ok
p10135\p10135_s07,250,1.0,5000.000000000001,21,0.1,75,ok
p10135\p10135_s08,250,1.0,5000.0,23,0.1,75,ok
p10135\p10135_s09,250,0.9999999999999999,5000.0,21,0.1,75,ok
p10135\p10135_s10,250,1.0000000000000002,5000.000000000001,11,0.1,75,ok
p10135\p10135_s11,250,1.0,5000.0,19,0.1,75,ok
p10135\p10135_s12,250,1.0,4999.999999999997,19,0.1,75,ok
